display_name,location,date,bird_count,detect_high_conf,avg_q_score,refined_label,current_label,top_label,top_confidence,top_5_predictions
HoodedM6.JPG,"37.5655327, -122.2935094",2024-03-16 10:05:22,1,0.9995654225349426,4.094,Hooded Merganser (Breeding male),Hooded Merganser (Breeding male),Hooded Merganser (Breeding male),1.0,Hooded Merganser (Breeding male) (100.00%) | Harlequin Duck (Male) (0.00%) | Bufflehead (Breeding male) (0.00%) | Barrow's Goldeneye (Breeding male) (0.00%) | Ruddy Duck (Winter male) (0.00%)
HoodedM7.JPG,"37.5655327, -122.2935094",2024-03-16 10:05:27,1,0.9991466999053955,3.557,Hooded Merganser (Breeding male),Hooded Merganser (Breeding male),Hooded Merganser (Breeding male),0.995,Hooded Merganser (Breeding male) (99.47%) | Harlequin Duck (Male) (0.51%) | Bufflehead (Breeding male) (0.02%) | Common Goldeneye (Breeding male) (0.00%) | Ring-necked Duck (Breeding male) (0.00%)
HoodedM8.JPG,"37.5655327, -122.2935094",2024-03-16 10:06:15,1,0.9995070695877075,3.39,Hooded Merganser (Female/immature male),Hooded Merganser (Female/immature male),Hooded Merganser (Female/immature male),1.0,Hooded Merganser (Female/immature male) (100.00%) | Red-breasted Merganser (Female/immature male) (0.00%) | Eared Grebe (Breeding) (0.00%) | Common Merganser (Female/immature male) (0.00%) | Phainopepla (Male) (0.00%)
HoodedM9.JPG,"37.5655327, -122.2935094",2024-03-16 10:07:16,2,0.9940367937088013,5.198,,,,0,
IMG_0385.JPG,"37.76741234367663, -122.48179045598403",2024-01-15 12:10:44,1,0.99931800365448,5.956,Gull,Manual: California Gull,California Gull (Adult),1.0,California Gull (Adult) (99.99%) | Great Black-backed Gull (Adult) (0.01%) | Mew Gull (0.00%) | Herring Gull (Adult) (0.00%) | Western Gull (Adult) (0.00%)
IMG_0555.JPG,"37.57343143513358, -122.30113333736378",2024-02-16 17:13:20,1,0.9996535778045654,4.729,Gull,Manual: California Gull,California Gull (Adult),0.844,"California Gull (Adult) (84.41%) | Herring Gull (Adult) (15.21%) | Mew Gull (0.37%) | Calliope Hummingbird (Female, immature) (0.00%) | Black-legged Kittiwake (Immature) (0.00%)"
IMG_0562.JPG,"37.57343143513358, -122.30113333736378",2024-02-16 17:18:49,1,0.9985894560813904,5.422,Bufflehead (Female/immature male),Bufflehead (Female/immature male),Bufflehead (Female/immature male),1.0,Bufflehead (Female/immature male) (99.99%) | White-winged Scoter (Female/juvenile) (0.00%) | Ruddy Duck (Winter male) (0.00%) | Lesser Scaup (Female/Eclipse male) (0.00%) | Harlequin Duck (Female/juvenile) (0.00%)
IMG_0567.JPG,"37.57343143513358, -122.30113333736378",2024-02-16 17:24:47,1,0.9989363551139832,5.683,Bufflehead (Female/immature male),Bufflehead (Female/immature male),Bufflehead (Female/immature male),1.0,Bufflehead (Female/immature male) (100.00%) | Ruddy Duck (Winter male) (0.00%) | Harlequin Duck (Female/juvenile) (0.00%) | Lesser Scaup (Female/Eclipse male) (0.00%) | Barrow's Goldeneye (Female/Eclipse male) (0.00%)
IMG_0616.JPG,"37.531593, -122.073349",2024-02-17 17:05:39,1,0.999082088470459,5.641,Horned Grebe (Nonbreeding/juvenile),Horned Grebe (Nonbreeding/juvenile),Horned Grebe (Nonbreeding/juvenile),1.0,"Horned Grebe (Nonbreeding/juvenile) (100.00%) | Red-necked Grebe (Nonbreeding/juvenile) (0.00%) | Pigeon Guillemot (Nonbreeding, juvenile) (0.00%) | Western Grebe (0.00%) | Red-necked Grebe (Breeding) (0.00%)"
IMG_0689.JPG,"37.531593, -122.073349",2024-02-18 12:50:14,1,0.9982545971870422,4.215,White-crowned Sparrow (Immature),White-crowned Sparrow (Immature),White-crowned Sparrow (Immature),0.99,White-crowned Sparrow (Immature) (99.04%) | Golden-crowned Sparrow (Immature) (0.87%) | Brewer's Sparrow (0.03%) | White-throated Sparrow (Tan-striped/immature) (0.03%) | Western Tanager (Female/Nonbreeding Male) (0.02%)
IMG_0690.JPG,"37.531593, -122.073349",2024-02-18 12:50:16,1,0.9969095587730408,4.792,,,Golden-crowned Sparrow (Immature),0.908,Golden-crowned Sparrow (Immature) (90.77%) | White-crowned Sparrow (Immature) (8.56%) | Brewer's Sparrow (0.56%) | Western Meadowlark (0.06%) | Cordilleran Flycatcher (0.03%)
IMG_0691.JPG,"37.531593, -122.073349",2024-02-18 12:50:18,1,0.9994578957557678,4.375,,,White-crowned Sparrow (Immature),0.89,White-crowned Sparrow (Immature) (89.02%) | Golden-crowned Sparrow (Immature) (6.01%) | Western Tanager (Female/Nonbreeding Male) (4.97%) | White-crowned Sparrow (Adult) (0.00%) | House Sparrow (Female/Juvenile) (0.00%)
IMG_0892.JPG,"37.6479509, -122.1448696",2024-02-26 08:42:55,4,0.999394416809082,5.64,,,,0,
IMG_0911.JPG,"37.6479509, -122.1448696",2024-02-26 08:50:27,1,0.9991011619567871,4.839,Least Sandpiper,Least Sandpiper,Least Sandpiper,1.0,Least Sandpiper (100.00%) | Western Sandpiper (0.00%) | Short-billed Dowitcher (0.00%) | Semipalmated Sandpiper (0.00%) | Lesser Yellowlegs (0.00%)
IMG_0915.JPG,"37.6479509, -122.1448696",2024-02-26 08:50:56,1,0.9991377592086792,3.861,Least Sandpiper,Least Sandpiper,Least Sandpiper,1.0,"Least Sandpiper (100.00%) | Wilson's Phalarope (Nonbreeding, juvenile) (0.00%) | Western Sandpiper (0.00%) | Lesser Yellowlegs (0.00%) | Semipalmated Sandpiper (0.00%)"
IMG_0996.JPG,"37.6479509, -122.1448696",2024-02-26 09:32:46,1,0.9996675252914429,3.935,Western/Clark's Grebe,Manual: Western Grebe,Western Grebe,0.997,Western Grebe (99.67%) | Clark's Grebe (0.31%) | Horned Grebe (Nonbreeding/juvenile) (0.01%) | Red-necked Grebe (Nonbreeding/juvenile) (0.00%) | Eared Grebe (Nonbreeding/juvenile) (0.00%)
IMG_1022.JPG,"37.6479509, -122.1448696",2024-02-26 10:00:05,1,0.9984739422798157,4.493,Western/Clark's Grebe,Manual: Clark's Grebe,Western Grebe,1.0,Western Grebe (99.98%) | Clark's Grebe (0.02%) | Red-necked Grebe (Breeding) (0.00%) | Red-necked Grebe (Nonbreeding/juvenile) (0.00%) | Horned Grebe (Breeding) (0.00%)
IMG_1201.JPG,"37.52964892237209, -122.2678883982356",2024-03-02 11:54:54,1,0.9988356232643127,4.89,Horned Grebe (Nonbreeding/juvenile),Horned Grebe (Nonbreeding/juvenile),Horned Grebe (Nonbreeding/juvenile),1.0,Horned Grebe (Nonbreeding/juvenile) (100.00%) | Clark's Grebe (0.00%) | Western Grebe (0.00%) | Red-necked Grebe (Nonbreeding/juvenile) (0.00%) | Horned Grebe (Breeding) (0.00%)
IMG_1223.JPG,"37.52964892237209, -122.2678883982356",2024-03-02 12:07:27,1,0.9993476271629333,4.737,Western/Clark's Grebe,Manual: Western Grebe,Clark's Grebe,1.0,Clark's Grebe (100.00%) | Western Grebe (0.00%) | Horned Grebe (Nonbreeding/juvenile) (0.00%) | Gadwall (Female/Eclipse male) (0.00%) | Ruddy Duck (Winter male) (0.00%)
IMG_1224.JPG,"37.52964892237209, -122.2678883982356",2024-03-02 12:07:29,1,0.9990890026092529,4.754,Western/Clark's Grebe,Manual: Western Grebe,Western Grebe,1.0,Western Grebe (99.97%) | Clark's Grebe (0.03%) | Horned Grebe (Nonbreeding/juvenile) (0.00%) | Red-necked Grebe (Breeding) (0.00%) | Mew Gull (0.00%)
IMG_1326.JPG,"37.52972372365688, -122.26784258663605",2024-03-09 11:27:21,1,0.9960817694664001,3.736,,,Ruddy Duck (Winter male),0.936,Ruddy Duck (Winter male) (93.58%) | Ruddy Duck (Female/juvenile) (4.43%) | Surf Scoter (Female/immature) (1.88%) | Ruddy Duck (Breeding male) (0.10%) | Greater Scaup (Female/Eclipse male) (0.00%)
IMG_1364.JPG,"37.5655327, -122.2935094",2024-03-16 10:06:58,1,0.9989435076713562,5.349,Bufflehead (Breeding male),Bufflehead (Breeding male),Bufflehead (Breeding male),1.0,Bufflehead (Breeding male) (100.00%) | Ruddy Duck (Winter male) (0.00%) | Hooded Merganser (Breeding male) (0.00%) | Harlequin Duck (Male) (0.00%) | Bufflehead (Female/immature male) (0.00%)
IMG_1424.JPG,"37.5890301, -122.4130786",2024-03-24 08:49:15,1,0.9986745119094849,7.779,Pied-billed Grebe,Pied-billed Grebe,Pied-billed Grebe,1.0,Pied-billed Grebe (100.00%) | Red-necked Grebe (Breeding) (0.00%) | Pacific Loon (Breeding) (0.00%) | Common Grackle (0.00%) | Eared Grebe (Breeding) (0.00%)
IMG_1438.JPG,"37.5890301, -122.4130786",2024-03-24 08:59:30,1,0.9993915557861328,6.594,Turkey Vulture,Turkey Vulture,Turkey Vulture,1.0,Turkey Vulture (100.00%) | Common Raven (0.00%) | Golden Eagle (Adult) (0.00%) | Black Vulture (0.00%) | Great Cormorant (Adult) (0.00%)
IMG_1472.JPG,"37.5890301, -122.4130786",2024-03-24 09:30:41,1,0.9983987212181091,6.391,Chestnut-backed Chickadee,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1.0,Chestnut-backed Chickadee (100.00%) | Black-capped Chickadee (0.00%) | Great Cormorant (Adult) (0.00%) | Dark-eyed Junco (Oregon) (0.00%) | Rufous Hummingbird (Adult Male) (0.00%)
IMG_1473.JPG,"37.5890301, -122.4130786",2024-03-24 09:30:42,1,0.9995146989822388,5.302,Chestnut-backed Chickadee,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1.0,Chestnut-backed Chickadee (100.00%) | Indigo Bunting (Female/juvenile) (0.00%) | Orchard Oriole (Adult Male) (0.00%) | Western Scrub-Jay (0.00%) | Dark-eyed Junco (Oregon) (0.00%)
IMG_1474.JPG,"37.5890301, -122.4130786",2024-03-24 09:30:43,1,0.9985443353652954,5.408,Chestnut-backed Chickadee,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1.0,Chestnut-backed Chickadee (100.00%) | Indigo Bunting (Female/juvenile) (0.00%) | Black-capped Chickadee (0.00%) | Great Cormorant (Adult) (0.00%) | Western Scrub-Jay (0.00%)
IMG_1475.JPG,"37.5890301, -122.4130786",2024-03-24 09:30:46,1,0.9983256459236145,5.631,Chestnut-backed Chickadee,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1.0,Chestnut-backed Chickadee (100.00%) | Black-capped Chickadee (0.00%) | Chipping Sparrow (Breeding) (0.00%) | Indigo Bunting (Female/juvenile) (0.00%) | Boreal Chickadee (0.00%)
IMG_1531.JPG,"37.5562551, -122.2451359",2024-03-30 10:20:11,1,0.9989951252937317,6.609,European Starling (Breeding Adult),European Starling (Breeding Adult),European Starling (Breeding Adult),1.0,European Starling (Breeding Adult) (99.99%) | Brewer's Blackbird (Male) (0.01%) | Eastern Wood-Pewee (0.00%) | Fish Crow (0.00%) | Mallard (Female/Eclipse male) (0.00%)
IMG_1533.JPG,"37.5562551, -122.2451359",2024-03-30 10:21:59,1,0.9987462759017944,5.376,European Starling (Breeding Adult),European Starling (Breeding Adult),European Starling (Breeding Adult),1.0,European Starling (Breeding Adult) (100.00%) | Rough-legged Hawk (Dark morph) (0.00%) | European Starling (Nonbreeding Adult) (0.00%) | American Black Duck (0.00%) | Rusty Blackbird (0.00%)
IMG_1619.JPG,"37.5264065, -122.323374",2024-03-31 09:50:48,1,0.9991967082023621,4.877,American Robin,American Robin,American Robin (Adult),1.0,American Robin (Adult) (100.00%) | American Robin (Juvenile) (0.00%) | Varied Thrush (0.00%) | Bay-breasted Warbler (Breeding male) (0.00%) | Eastern Towhee (0.00%)
IMG_1620.JPG,"37.5264065, -122.323374",2024-03-31 09:50:50,1,0.9967421889305115,8.25,American Robin (Adult),American Robin (Adult),American Robin (Adult),1.0,American Robin (Adult) (100.00%) | Varied Thrush (0.00%) | Eastern Bluebird (0.00%) | American Robin (Juvenile) (0.00%) | Mallard (Breeding male) (0.00%)
IMG_1630.JPG,"37.5264065, -122.323374",2024-03-31 09:53:29,1,0.9990750551223755,5.035,European Starling,European Starling (Breeding Adult),European Starling (Breeding Adult),1.0,European Starling (Breeding Adult) (99.99%) | European Starling (Nonbreeding Adult) (0.01%) | Bronzed Cowbird (0.00%) | Lesser Scaup (Breeding male) (0.00%) | Rough-legged Hawk (Dark morph) (0.00%)
IMG_1644.JPG,"37.5264065, -122.323374",2024-03-31 10:11:46,1,0.9992535710334778,3.87,American Robin (Adult),American Robin (Adult),American Robin (Adult),1.0,American Robin (Adult) (100.00%) | MacGillivray's Warbler (0.00%) | Golden-crowned Sparrow (Adult) (0.00%) | Varied Thrush (0.00%) | Canada Warbler (0.00%)
IMG_1645.JPG,"37.5264065, -122.323374",2024-03-31 10:11:53,1,0.998740017414093,3.911,American Robin (Adult),American Robin (Adult),American Robin (Adult),1.0,American Robin (Adult) (100.00%) | MacGillivray's Warbler (0.00%) | Yellow-breasted Chat (0.00%) | Canada Warbler (0.00%) | Nashville Warbler (0.00%)
IMG_1649.JPG,"37.5264065, -122.323374",2024-03-31 10:16:37,1,0.9993295669555664,4.855,American Robin,American Robin,American Robin (Adult),1.0,American Robin (Adult) (100.00%) | American Robin (Juvenile) (0.00%) | Eastern Bluebird (0.00%) | Canada Warbler (0.00%) | Cassin's Kingbird (0.00%)
IMG_1652.JPG,"37.5264065, -122.323374",2024-03-31 10:23:58,1,0.9991887211799622,4.708,Red-tailed Hawk,Red-tailed Hawk,Red-tailed Hawk (Light morph adult),1.0,"Red-tailed Hawk (Light morph adult) (100.00%) | Red-tailed Hawk (Dark morph) (0.00%) | Northern Harrier (Female, immature) (0.00%) | Allen's Hummingbird (Female, immature) (0.00%) | Northern Harrier (Adult male) (0.00%)"
IMG_1653.JPG,"37.5264065, -122.323374",2024-03-31 10:24:02,1,0.9990898370742798,4.636,Red-tailed Hawk,Red-tailed Hawk,Red-tailed Hawk (Light morph adult),1.0,"Red-tailed Hawk (Light morph adult) (100.00%) | Red-tailed Hawk (Dark morph) (0.00%) | Northern Harrier (Adult male) (0.00%) | Allen's Hummingbird (Female, immature) (0.00%) | Swainson's Hawk (Dark morph ) (0.00%)"
IMG_1662.JPG,"37.5264065, -122.323374",2024-04-07 09:18:15,1,0.9985118508338928,5.616,American Robin (Adult),American Robin (Adult),American Robin (Adult),1.0,American Robin (Adult) (100.00%) | Gray-crowned Rosy-Finch (0.00%) | American Robin (Juvenile) (0.00%) | Eastern Towhee (0.00%) | MacGillivray's Warbler (0.00%)
IMG_1699.JPG,"37.118462, -122.3069824",2024-04-10 10:01:37,1,0.9992979764938354,5.904,Turkey Vulture,Turkey Vulture,Turkey Vulture,1.0,Turkey Vulture (100.00%) | Golden Eagle (Adult) (0.00%) | Chihuahuan Raven (0.00%) | Common Raven (0.00%) | Black Vulture (0.00%)
IMG_1700.JPG,"37.118462, -122.3069824",2024-04-10 10:01:42,1,0.99801105260849,5.051,,,Heermann's Gull (Immature),0.425,Heermann's Gull (Immature) (42.55%) | Turkey Vulture (29.36%) | Great Cormorant (Adult) (18.43%) | Rough-legged Hawk (Dark morph) (6.35%) | Common Raven (3.11%)
IMG_1712.JPG,"37.118462, -122.3069824",2024-04-10 10:41:42,1,0.9994029998779297,7.492,Northern Harrier (Adult male),Northern Harrier (Adult male),Northern Harrier (Adult male),1.0,Northern Harrier (Adult male) (100.00%) | Ring-billed Gull (Immature) (0.00%) | Red-shouldered Hawk (Immature) (0.00%) | American Crow (0.00%) | Northern Flicker (Red-shafted) (0.00%)
IMG_1713.JPG,"37.118462, -122.3069824",2024-04-10 10:41:48,1,0.9691251516342163,7.968,,,Swainson's Hawk (Dark morph ),0.665,"Swainson's Hawk (Dark morph ) (66.46%) | Northern Harrier (Adult male) (31.93%) | Scaled Quail (1.26%) | Cooper's Hawk (Adult) (0.09%) | Northern Harrier (Female, immature) (0.06%)"
IMG_1714.JPG,"37.118462, -122.3069824",2024-04-10 10:41:50,1,0.9760260581970215,7.449,Northern Harrier,Northern Harrier,Northern Harrier (Adult male),0.996,"Northern Harrier (Adult male) (99.60%) | Northern Harrier (Female, immature) (0.33%) | Rough-legged Hawk (Light morph) (0.05%) | Red-shouldered Hawk (Immature) (0.01%) | Osprey (0.00%)"
IMG_1721.JPG,"37.118462, -122.3069824",2024-04-10 10:48:50,1,0.9993250370025635,6.921,Turkey Vulture,Turkey Vulture,Turkey Vulture,1.0,Turkey Vulture (100.00%) | Golden Eagle (Adult) (0.00%) | Common Raven (0.00%) | Black Vulture (0.00%) | Brandt's Cormorant (0.00%)
IMG_1723.JPG,"37.118462, -122.3069824",2024-04-10 10:49:02,1,0.9995893836021423,6.543,Turkey Vulture,Turkey Vulture,Turkey Vulture,1.0,"Turkey Vulture (99.99%) | Golden Eagle (Adult) (0.01%) | Chihuahuan Raven (0.00%) | Northern Harrier (Female, immature) (0.00%) | Black Vulture (0.00%)"
IMG_1796.JPG,"37.118462, -122.3069824",2024-04-10 11:51:16,1,0.9948875308036804,4.514,Gull,Manual: Western Gull,Western Gull (Adult),0.819,Western Gull (Adult) (81.92%) | Great Black-backed Gull (Adult) (18.07%) | California Gull (Adult) (0.00%) | Herring Gull (Adult) (0.00%) | Mew Gull (0.00%)
IMG_1856.JPG,"37.118462, -122.3069824",2024-04-10 12:27:08,1,0.9992352724075317,7.25,Gull,Manual: Western Gull,Western Gull (Immature),1.0,Western Gull (Immature) (100.00%) | Glaucous-winged Gull (Immature) (0.00%) | California Gull (Immature) (0.00%) | Herring Gull (Immature) (0.00%) | Heermann's Gull (Immature) (0.00%)
IMG_1874.JPG,"37.118462, -122.3069824",2024-04-10 13:02:56,2,0.9959744811058044,8.461,,,,0,
IMG_1876.JPG,"37.118462, -122.3069824",2024-04-10 13:03:37,1,0.9990990161895752,5.446,,,Black Scoter (Female/juvenile),0.864,Black Scoter (Female/juvenile) (86.36%) | Surf Scoter (Female/immature) (11.19%) | Ruddy Duck (Female/juvenile) (2.39%) | Harlequin Duck (Female/juvenile) (0.03%) | Great Black-backed Gull (Adult) (0.00%)
IMG_1881.JPG,"37.118462, -122.3069824",2024-04-10 13:04:15,2,0.9975670576095581,5.766,,,,0,
IMG_1882.JPG,"37.118462, -122.3069824",2024-04-10 13:04:17,2,0.9886184930801392,5.707,,,,0,
IMG_1885.JPG,No GPS Data,2024-04-10 13:06:16,0,0,0.0,,,,0,
IMG_1904.JPG,"37.118462, -122.3069824",2024-04-10 14:59:23,1,0.9992735981941223,5.688,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird (Female/Juvenile),1.0,Brewer's Blackbird (Female/Juvenile) (99.98%) | Rusty Blackbird (0.01%) | Bronzed Cowbird (0.01%) | Brewer's Blackbird (Male) (0.00%) | Boat-tailed Grackle (0.00%)
IMG_1921.JPG,No GPS Data,2024-04-11 11:00:13,0,0,0.0,,,,0,
IMG_1923.JPG,"37.318098, -122.198808",2024-04-11 11:26:08,2,0.9991689920425415,4.574,,,,0,
IMG_2038.JPG,"37.5870246, -122.3257861",2024-04-20 07:14:55,3,0.9797607660293579,4.044,,,,0,
IMG_2046.JPG,"37.5870246, -122.3257861",2024-04-20 07:26:28,1,0.9997051358222961,4.74,Western/Clark's Grebe,Manual: Clark's Grebe,Clark's Grebe,1.0,Clark's Grebe (99.99%) | Western Grebe (0.01%) | Horned Grebe (Nonbreeding/juvenile) (0.00%) | Greater Yellowlegs (0.00%) | Eared Grebe (Nonbreeding/juvenile) (0.00%)
